SALE_ID,SALE_TIME,ITEM_ID,ITEM_NAME,VENDOR_ID,POS_ID,EMPLOYEE_ID,UNITS_SOLD,GROSS_SALES,NET_SALES,DISCOUNTS,DISCOUNT_NAME
S00010992,2024-01-23 18:56:00,I008,CANNED BEER,V011,P11,E257,1,12.0,12.0,0.0,
S00010992,2024-01-23 18:56:00,I007,DRAFT BEER,V011,P11,E257,1,14.0,7.0,7.0,BOGO_50
S00010992,2024-01-23 18:56:00,I002,CHEESEBURGER,V011,P11,E257,1,12.5,11.25,1.25,MEMBER_10PCT
S00010993,2024-02-17 18:37:00,I007,DRAFT BEER,V010,P07,E129,1,14.0,14.0,0.0,
S00010994,2024-01-20 18:18:00,I012,ENERGY DRINK,V003,P14,E377,1,7.5,7.5,0.0,
S00010994,2024-01-20 18:18:00,I008,CANNED BEER,V003,P14,E377,1,12.0,12.0,0.0,
S00010994,2024-01-20 18:18:00,I002,CHEESEBURGER,V003,P14,E377,1,12.5,12.5,0.0,
S00010995,2024-02-03 22:35:00,I006,WATER,V001,P47,E165,2,10.0,8.0,2.0,PROMO_2_OFF
S00010996,2024-02-03 18:40:00,I009,COCKTAIL,V010,P17,E105,1,18.0,18.0,0.0,
S00010997,2024-01-06 19:01:00,I009,COCKTAIL,V002,P01,E290,1,18.0,18.0,0.0,
S00010998,2024-02-27 18:30:00,I006,WATER,V001,P13,E099,1,5.0,5.0,0.0,
S00010999,2024-01-11 23:56:00,I011,NACHOS,V030,P46,E316,1,10.0,10.0,0.0,
S00010999,2024-01-11 23:56:00,I001,HOT DOG,V030,P46,E316,1,8.5,8.5,0.0,
S00010999,2024-01-11 23:56:00,I012,ENERGY DRINK,V030,P46,E316,2,15.0,13.0,2.0,PROMO_2_OFF
S00010999,2024-01-11 23:56:00,I007,DRAFT BEER,V030,P46,E316,2,28.0,21.0,7.0,BOGO_50
S00011000,2024-01-20 22:40:00,I012,ENERGY DRINK,V010,P17,E025,1,7.5,6.75,0.75,MEMBER_10PCT
S00011000,2024-01-20 22:40:00,I010,CHICKEN TENDERS,V010,P17,E025,1,13.5,13.5,0.0,
S00011000,2024-01-20 22:40:00,I001,HOT DOG,V010,P17,E025,1,8.5,8.5,0.0,
S00011001,2024-02-29 18:11:00,I009,COCKTAIL,V002,P48,E020,1,18.0,18.0,0.0,
S00011001,2024-02-29 18:11:00,I012,ENERGY DRINK,V002,P48,E020,1,7.5,7.5,0.0,
S00011002,2024-02-20 17:21:00,I005,SODA,V002,P42,E381,1,6.0,6.0,0.0,
S00011003,2024-01-20 22:14:00,I007,DRAFT BEER,V003,P15,E098,2,28.0,28.0,0.0,
S00011003,2024-01-20 22:14:00,I012,ENERGY DRINK,V003,P15,E098,1,7.5,3.75,3.75,BOGO_50
S00011004,2024-02-22 23:57:00,I012,ENERGY DRINK,V003,P12,E154,1,7.5,7.5,0.0,
S00011005,2024-01-16 22:36:00,I007,DRAFT BEER,V003,P25,E158,1,14.0,14.0,0.0,
S00011005,2024-01-16 22:36:00,I004,POPCORN,V003,P25,E158,2,14.0,14.0,0.0,
S00011005,2024-01-16 22:36:00,I008,CANNED BEER,V003,P25,E158,1,12.0,10.8,1.2,MEMBER_10PCT
S00011005,2024-01-16 22:36:00,I011,NACHOS,V003,P25,E158,1,10.0,10.0,0.0,
S00011006,2024-02-24 20:50:00,I003,FRIES,V011,P28,E115,1,6.0,6.0,0.0,
S00011006,2024-02-24 20:50:00,I009,COCKTAIL,V011,P28,E115,1,18.0,16.0,2.0,PROMO_2_OFF
S00011006,2024-02-24 20:50:00,I007,DRAFT BEER,V011,P28,E115,1,14.0,14.0,0.0,
S00011006,2024-02-24 20:50:00,I007,DRAFT BEER,V011,P28,E115,1,14.0,14.0,0.0,
S00011007,2024-02-22 20:09:00,I005,SODA,V001,P09,E397,1,6.0,6.0,0.0,
S00011007,2024-02-22 20:09:00,I004,POPCORN,V001,P09,E397,1,7.0,6.3,0.7,MEMBER_10PCT
S00011008,2024-01-27 19:07:00,I006,WATER,V001,P12,E371,1,5.0,5.0,0.0,
S00011009,2024-02-27 22:09:00,I008,CANNED BEER,V003,P43,E193,1,12.0,12.0,0.0,
S00011009,2024-02-27 22:09:00,I011,NACHOS,V003,P43,E193,2,20.0,18.0,2.0,PROMO_2_OFF
S00011009,2024-02-27 22:09:00,I007,DRAFT BEER,V003,P43,E193,1,14.0,14.0,0.0,
S00011009,2024-02-27 22:09:00,I004,POPCORN,V003,P43,E193,1,7.0,7.0,0.0,
S00011010,2024-01-20 18:34:00,I009,COCKTAIL,V003,P13,E375,1,18.0,18.0,0.0,
S00011010,2024-01-20 18:34:00,I011,NACHOS,V003,P13,E375,1,10.0,10.0,0.0,
S00011010,2024-01-20 18:34:00,I002,CHEESEBURGER,V003,P13,E375,1,12.5,12.5,0.0,
S00011011,2024-01-13 21:15:00,I011,NACHOS,V020,P03,E262,1,10.0,10.0,0.0,
S00011012,2024-02-22 21:52:00,I006,WATER,V002,P48,E397,2,10.0,9.0,1.0,MEMBER_10PCT
S00011012,2024-02-22 21:52:00,I007,DRAFT BEER,V002,P48,E397,2,28.0,28.0,0.0,
S00011012,2024-02-22 21:52:00,I009,COCKTAIL,V002,P48,E397,1,18.0,18.0,0.0,
S00011013,2024-01-04 21:25:00,I012,ENERGY DRINK,V011,P11,E201,1,7.5,3.75,3.75,BOGO_50
S00011013,2024-01-04 21:25:00,I007,DRAFT BEER,V011,P11,E201,1,14.0,14.0,0.0,
S00011013,2024-01-04 21:25:00,I007,DRAFT BEER,V011,P11,E201,1,14.0,14.0,0.0,
S00011014,2024-01-20 20:51:00,I011,NACHOS,V002,P46,E069,2,20.0,15.0,5.0,BOGO_50
S00011014,2024-01-20 20:51:00,I009,COCKTAIL,V002,P46,E069,1,18.0,16.2,1.8,MEMBER_10PCT
S00011014,2024-01-20 20:51:00,I001,HOT DOG,V002,P46,E069,1,8.5,8.5,0.0,
S00011014,2024-01-20 20:51:00,I008,CANNED BEER,V002,P46,E069,1,12.0,12.0,0.0,
S00011015,2024-02-08 18:11:00,I003,FRIES,V003,P30,E285,1,6.0,5.4,0.6,MEMBER_10PCT
S00011016,2024-01-02 21:12:00,I005,SODA,V003,P02,E144,1,6.0,6.0,0.0,
S00011017,2024-02-13 17:29:00,I010,CHICKEN TENDERS,V001,P27,E318,1,13.5,13.5,0.0,
S00011017,2024-02-13 17:29:00,I005,SODA,V001,P27,E318,1,6.0,6.0,0.0,
S00011018,2024-01-13 20:01:00,I009,COCKTAIL,V002,P30,E388,1,18.0,16.2,1.8,MEMBER_10PCT
S00011018,2024-01-13 20:01:00,I001,HOT DOG,V002,P30,E388,2,17.0,15.0,2.0,PROMO_2_OFF
S00011018,2024-01-13 20:01:00,I007,DRAFT BEER,V002,P30,E388,2,28.0,28.0,0.0,
S00011019,2024-01-11 23:52:00,I007,DRAFT BEER,V010,P21,E144,1,14.0,14.0,0.0,
S00011020,2024-01-04 17:47:00,I011,NACHOS,V001,P17,E143,2,20.0,20.0,0.0,
S00011021,2024-01-20 20:16:00,I003,FRIES,V030,P06,E054,2,12.0,10.0,2.0,PROMO_2_OFF
S00011021,2024-01-20 20:16:00,I006,WATER,V030,P06,E054,1,5.0,5.0,0.0,
S00011022,2024-02-29 20:55:00,I008,CANNED BEER,V010,P22,E047,2,24.0,24.0,0.0,
S00011023,2024-02-01 20:48:00,I003,FRIES,V020,P05,E234,1,6.0,6.0,0.0,
S00011023,2024-02-01 20:48:00,I012,ENERGY DRINK,V020,P05,E234,1,7.5,7.5,0.0,
S00011023,2024-02-01 20:48:00,I004,POPCORN,V020,P05,E234,1,7.0,7.0,0.0,
S00011024,2024-01-09 20:05:00,I005,SODA,V001,P28,E299,2,12.0,10.0,2.0,PROMO_2_OFF
S00011024,2024-01-09 20:05:00,I007,DRAFT BEER,V001,P28,E299,1,14.0,14.0,0.0,
S00011024,2024-01-09 20:05:00,I007,DRAFT BEER,V001,P28,E299,1,14.0,14.0,0.0,
S00011024,2024-01-09 20:05:00,I009,COCKTAIL,V001,P28,E299,1,18.0,18.0,0.0,
S00011025,2024-01-09 18:33:00,I008,CANNED BEER,V003,P39,E366,1,12.0,12.0,0.0,
S00011025,2024-01-09 18:33:00,I007,DRAFT BEER,V003,P39,E366,2,28.0,28.0,0.0,
S00011026,2024-02-17 18:53:00,I007,DRAFT BEER,V001,P38,E392,1,14.0,14.0,0.0,
S00011026,2024-02-17 18:53:00,I012,ENERGY DRINK,V001,P38,E392,1,7.5,7.5,0.0,
S00011026,2024-02-17 18:53:00,I010,CHICKEN TENDERS,V001,P38,E392,2,27.0,27.0,0.0,
S00011026,2024-02-17 18:53:00,I008,CANNED BEER,V001,P38,E392,1,12.0,6.0,6.0,BOGO_50
S00011027,2024-02-03 19:01:00,I002,CHEESEBURGER,V002,P37,E030,1,12.5,12.5,0.0,
S00011027,2024-02-03 19:01:00,I002,CHEESEBURGER,V002,P37,E030,1,12.5,6.25,6.25,BOGO_50
S00011028,2024-01-18 20:32:00,I007,DRAFT BEER,V002,P05,E066,1,14.0,14.0,0.0,
S00011029,2024-02-29 22:25:00,I002,CHEESEBURGER,V002,P38,E214,1,12.5,12.5,0.0,
S00011030,2024-01-09 23:15:00,I008,CANNED BEER,V001,P35,E360,1,12.0,12.0,0.0,
S00011030,2024-01-09 23:15:00,I008,CANNED BEER,V001,P35,E360,1,12.0,12.0,0.0,
S00011031,2024-02-06 22:17:00,I012,ENERGY DRINK,V003,P45,E165,1,7.5,7.5,0.0,
S00011031,2024-02-06 22:17:00,I011,NACHOS,V003,P45,E165,1,10.0,10.0,0.0,
S00011031,2024-02-06 22:17:00,I008,CANNED BEER,V003,P45,E165,2,24.0,24.0,0.0,
S00011032,2024-02-17 21:59:00,I003,FRIES,V002,P32,E273,2,12.0,10.8,1.2,MEMBER_10PCT
S00011032,2024-02-17 21:59:00,I002,CHEESEBURGER,V002,P32,E273,1,12.5,10.5,2.0,PROMO_2_OFF
S00011032,2024-02-17 21:59:00,I011,NACHOS,V002,P32,E273,1,10.0,10.0,0.0,
S00011032,2024-02-17 21:59:00,I002,CHEESEBURGER,V002,P32,E273,1,12.5,12.5,0.0,
S00011033,2024-01-09 22:59:00,I010,CHICKEN TENDERS,V020,P43,E234,1,13.5,13.5,0.0,
S00011033,2024-01-09 22:59:00,I009,COCKTAIL,V020,P43,E234,1,18.0,18.0,0.0,
S00011033,2024-01-09 22:59:00,I008,CANNED BEER,V020,P43,E234,1,12.0,10.0,2.0,PROMO_2_OFF
S00011034,2024-02-06 18:27:00,I007,DRAFT BEER,V003,P29,E389,2,28.0,28.0,0.0,
S00011034,2024-02-06 18:27:00,I006,WATER,V003,P29,E389,2,10.0,10.0,0.0,
S00011034,2024-02-06 18:27:00,I001,HOT DOG,V003,P29,E389,1,8.5,8.5,0.0,
S00011034,2024-02-06 18:27:00,I009,COCKTAIL,V003,P29,E389,2,36.0,36.0,0.0,
S00011035,2024-02-20 22:31:00,I011,NACHOS,V020,P46,E346,2,20.0,18.0,2.0,MEMBER_10PCT
S00011036,2024-01-27 17:37:00,I011,NACHOS,V001,P41,E005,1,10.0,10.0,0.0,
S00011036,2024-01-27 17:37:00,I003,FRIES,V001,P41,E005,1,6.0,6.0,0.0,
S00011037,2024-02-06 20:48:00,I004,POPCORN,V011,P06,E052,2,14.0,10.5,3.5,BOGO_50
S00011037,2024-02-06 20:48:00,I008,CANNED BEER,V011,P06,E052,1,12.0,10.8,1.2,MEMBER_10PCT
S00011037,2024-02-06 20:48:00,I002,CHEESEBURGER,V011,P06,E052,2,25.0,25.0,0.0,
S00011037,2024-02-06 20:48:00,I010,CHICKEN TENDERS,V011,P06,E052,1,13.5,13.5,0.0,
S00011038,2024-02-13 20:48:00,I004,POPCORN,V001,P28,E215,1,7.0,7.0,0.0,
S00011039,2024-01-18 21:48:00,I008,CANNED BEER,V010,P46,E399,1,12.0,10.8,1.2,MEMBER_10PCT
S00011039,2024-01-18 21:48:00,I012,ENERGY DRINK,V010,P46,E399,1,7.5,7.5,0.0,
S00011039,2024-01-18 21:48:00,I012,ENERGY DRINK,V010,P46,E399,1,7.5,7.5,0.0,
S00011040,2024-01-13 22:09:00,I002,CHEESEBURGER,V003,P35,E137,2,25.0,23.0,2.0,PROMO_2_OFF
S00011040,2024-01-13 22:09:00,I008,CANNED BEER,V003,P35,E137,1,12.0,12.0,0.0,
S00011040,2024-01-13 22:09:00,I007,DRAFT BEER,V003,P35,E137,1,14.0,14.0,0.0,
S00011041,2024-01-23 17:12:00,I005,SODA,V003,P26,E343,1,6.0,6.0,0.0,
S00011041,2024-01-23 17:12:00,I007,DRAFT BEER,V003,P26,E343,1,14.0,14.0,0.0,
S00011041,2024-01-23 17:12:00,I008,CANNED BEER,V003,P26,E343,1,12.0,12.0,0.0,
S00011042,2024-01-11 20:29:00,I005,SODA,V003,P16,E017,1,6.0,6.0,0.0,
S00011042,2024-01-11 20:29:00,I002,CHEESEBURGER,V003,P16,E017,2,25.0,25.0,0.0,
S00011043,2024-02-10 20:30:00,I004,POPCORN,V002,P16,E205,2,14.0,14.0,0.0,
S00011044,2024-01-23 21:57:00,I001,HOT DOG,V020,P32,E085,1,8.5,8.5,0.0,
S00011044,2024-01-23 21:57:00,I004,POPCORN,V020,P32,E085,1,7.0,7.0,0.0,
S00011044,2024-01-23 21:57:00,I010,CHICKEN TENDERS,V020,P32,E085,1,13.5,13.5,0.0,
S00011045,2024-01-23 19:44:00,I008,CANNED BEER,V030,P33,E109,2,24.0,18.0,6.0,BOGO_50
S00011045,2024-01-23 19:44:00,I011,NACHOS,V030,P33,E109,1,10.0,10.0,0.0,
S00011046,2024-01-16 21:30:00,I011,NACHOS,V002,P19,E261,1,10.0,10.0,0.0,
S00011046,2024-01-16 21:30:00,I009,COCKTAIL,V002,P19,E261,2,36.0,36.0,0.0,
S00011046,2024-01-16 21:30:00,I001,HOT DOG,V002,P19,E261,1,8.5,8.5,0.0,
S00011046,2024-01-16 21:30:00,I008,CANNED BEER,V002,P19,E261,1,12.0,10.0,2.0,PROMO_2_OFF
S00011047,2024-02-10 17:54:00,I012,ENERGY DRINK,V002,P20,E042,2,15.0,15.0,0.0,
S00011047,2024-02-10 17:54:00,I012,ENERGY DRINK,V002,P20,E042,2,15.0,11.25,3.75,BOGO_50
S00011048,2024-01-02 22:15:00,I008,CANNED BEER,V002,P09,E251,1,12.0,10.0,2.0,PROMO_2_OFF
S00011049,2024-01-16 21:55:00,I008,CANNED BEER,V011,P36,E079,2,24.0,24.0,0.0,
S00011049,2024-01-16 21:55:00,I009,COCKTAIL,V011,P36,E079,1,18.0,18.0,0.0,
S00011050,2024-02-17 18:26:00,I007,DRAFT BEER,V010,P25,E103,1,14.0,14.0,0.0,
S00011050,2024-02-17 18:26:00,I007,DRAFT BEER,V010,P25,E103,2,28.0,21.0,7.0,BOGO_50
S00011051,2024-01-02 23:26:00,I009,COCKTAIL,V003,P04,E326,1,18.0,18.0,0.0,
S00011052,2024-02-03 21:49:00,I007,DRAFT BEER,V002,P35,E359,1,14.0,14.0,0.0,
S00011053,2024-01-10 00:20:00,I002,CHEESEBURGER,V002,P15,E281,1,12.5,12.5,0.0,
S00011053,2024-01-10 00:20:00,I001,HOT DOG,V002,P15,E281,2,17.0,17.0,0.0,
S00011053,2024-01-10 00:20:00,I008,CANNED BEER,V002,P15,E281,1,12.0,10.8,1.2,MEMBER_10PCT
S00011053,2024-01-10 00:20:00,I007,DRAFT BEER,V002,P15,E281,2,28.0,28.0,0.0,
S00011054,2024-02-15 17:36:00,I005,SODA,V002,P33,E390,1,6.0,6.0,0.0,
S00011054,2024-02-15 17:36:00,I006,WATER,V002,P33,E390,1,5.0,5.0,0.0,
S00011054,2024-02-15 17:36:00,I003,FRIES,V002,P33,E390,1,6.0,4.0,2.0,PROMO_2_OFF
S00011054,2024-02-15 17:36:00,I007,DRAFT BEER,V002,P33,E390,2,28.0,25.2,2.8,MEMBER_10PCT
S00011055,2024-01-23 21:37:00,I010,CHICKEN TENDERS,V020,P47,E197,1,13.5,13.5,0.0,
S00011055,2024-01-23 21:37:00,I001,HOT DOG,V020,P47,E197,1,8.5,8.5,0.0,
S00011055,2024-01-23 21:37:00,I007,DRAFT BEER,V020,P47,E197,1,14.0,14.0,0.0,
S00011056,2024-02-22 20:47:00,I007,DRAFT BEER,V003,P44,E159,1,14.0,14.0,0.0,
S00011056,2024-02-22 20:47:00,I006,WATER,V003,P44,E159,1,5.0,3.0,2.0,PROMO_2_OFF
S00011057,2024-01-20 18:58:00,I004,POPCORN,V001,P27,E255,1,7.0,7.0,0.0,
S00011057,2024-01-20 18:58:00,I010,CHICKEN TENDERS,V001,P27,E255,1,13.5,6.75,6.75,BOGO_50
S00011057,2024-01-20 18:58:00,I011,NACHOS,V001,P27,E255,2,20.0,20.0,0.0,
S00011058,2024-01-04 18:47:00,I004,POPCORN,V003,P40,E399,1,7.0,6.3,0.7,MEMBER_10PCT
S00011059,2024-02-01 18:21:00,I009,COCKTAIL,V020,P37,E214,1,18.0,9.0,9.0,BOGO_50
S00011059,2024-02-01 18:21:00,I010,CHICKEN TENDERS,V020,P37,E214,1,13.5,13.5,0.0,
S00011059,2024-02-01 18:21:00,I012,ENERGY DRINK,V020,P37,E214,1,7.5,7.5,0.0,
S00011060,2024-02-06 22:22:00,I007,DRAFT BEER,V003,P28,E312,1,14.0,14.0,0.0,
S00011061,2024-01-02 19:28:00,I009,COCKTAIL,V010,P05,E179,1,18.0,18.0,0.0,
S00011061,2024-01-02 19:28:00,I009,COCKTAIL,V010,P05,E179,1,18.0,18.0,0.0,
S00011062,2024-01-04 21:23:00,I002,CHEESEBURGER,V001,P23,E137,1,12.5,12.5,0.0,
S00011062,2024-01-04 21:23:00,I009,COCKTAIL,V001,P23,E137,1,18.0,18.0,0.0,
S00011063,2024-01-16 17:00:00,I007,DRAFT BEER,V003,P09,E258,2,28.0,25.2,2.8,MEMBER_10PCT
S00011063,2024-01-16 17:00:00,I007,DRAFT BEER,V003,P09,E258,1,14.0,14.0,0.0,
S00011064,2024-01-23 17:06:00,I009,COCKTAIL,V002,P41,E131,1,18.0,16.0,2.0,PROMO_2_OFF
S00011064,2024-01-23 17:06:00,I004,POPCORN,V002,P41,E131,2,14.0,14.0,0.0,
S00011064,2024-01-23 17:06:00,I008,CANNED BEER,V002,P41,E131,1,12.0,12.0,0.0,
S00011064,2024-01-23 17:06:00,I004,POPCORN,V002,P41,E131,1,7.0,7.0,0.0,
S00011065,2024-02-20 19:04:00,I004,POPCORN,V020,P19,E381,1,7.0,7.0,0.0,
S00011065,2024-02-20 19:04:00,I008,CANNED BEER,V020,P19,E381,1,12.0,12.0,0.0,
S00011065,2024-02-20 19:04:00,I001,HOT DOG,V020,P19,E381,2,17.0,17.0,0.0,
S00011066,2024-02-15 17:35:00,I006,WATER,V003,P03,E275,1,5.0,4.5,0.5,MEMBER_10PCT
S00011066,2024-02-15 17:35:00,I004,POPCORN,V003,P03,E275,1,7.0,7.0,0.0,
S00011067,2024-01-02 23:46:00,I012,ENERGY DRINK,V003,P13,E215,2,15.0,15.0,0.0,
S00011067,2024-01-02 23:46:00,I002,CHEESEBURGER,V003,P13,E215,1,12.5,12.5,0.0,
S00011068,2024-01-30 20:23:00,I011,NACHOS,V001,P15,E101,2,20.0,15.0,5.0,BOGO_50
S00011068,2024-01-30 20:23:00,I005,SODA,V001,P15,E101,1,6.0,5.4,0.6,MEMBER_10PCT
S00011068,2024-01-30 20:23:00,I006,WATER,V001,P15,E101,2,10.0,10.0,0.0,
S00011068,2024-01-30 20:23:00,I010,CHICKEN TENDERS,V001,P15,E101,1,13.5,13.5,0.0,
S00011069,2024-01-02 19:47:00,I008,CANNED BEER,V003,P28,E014,1,12.0,12.0,0.0,
S00011069,2024-01-02 19:47:00,I005,SODA,V003,P28,E014,1,6.0,6.0,0.0,
S00011069,2024-01-02 19:47:00,I008,CANNED BEER,V003,P28,E014,1,12.0,12.0,0.0,
S00011069,2024-01-02 19:47:00,I008,CANNED BEER,V003,P28,E014,2,24.0,24.0,0.0,
S00011070,2024-01-11 22:41:00,I011,NACHOS,V001,P11,E078,1,10.0,9.0,1.0,MEMBER_10PCT
S00011070,2024-01-11 22:41:00,I012,ENERGY DRINK,V001,P11,E078,1,7.5,7.5,0.0,
S00011070,2024-01-11 22:41:00,I001,HOT DOG,V001,P11,E078,1,8.5,8.5,0.0,
S00011070,2024-01-11 22:41:00,I005,SODA,V001,P11,E078,2,12.0,12.0,0.0,
S00011071,2024-02-06 18:03:00,I003,FRIES,V001,P19,E169,1,6.0,6.0,0.0,
S00011072,2024-02-03 19:35:00,I005,SODA,V020,P50,E266,1,6.0,4.0,2.0,PROMO_2_OFF
S00011072,2024-02-03 19:35:00,I009,COCKTAIL,V020,P50,E266,1,18.0,18.0,0.0,
S00011073,2024-02-08 20:47:00,I011,NACHOS,V030,P18,E321,1,10.0,10.0,0.0,
S00011073,2024-02-08 20:47:00,I001,HOT DOG,V030,P18,E321,1,8.5,8.5,0.0,
S00011073,2024-02-08 20:47:00,I011,NACHOS,V030,P18,E321,2,20.0,20.0,0.0,
S00011074,2024-02-22 21:51:00,I001,HOT DOG,V030,P45,E039,2,17.0,17.0,0.0,
S00011075,2024-02-06 18:06:00,I005,SODA,V001,P10,E306,1,6.0,3.0,3.0,BOGO_50
S00011075,2024-02-06 18:06:00,I002,CHEESEBURGER,V001,P10,E306,1,12.5,12.5,0.0,
S00011075,2024-02-06 18:06:00,I006,WATER,V001,P10,E306,1,5.0,5.0,0.0,
S00011076,2024-01-30 22:20:00,I011,NACHOS,V001,P34,E146,1,10.0,9.0,1.0,MEMBER_10PCT
S00011076,2024-01-30 22:20:00,I009,COCKTAIL,V001,P34,E146,1,18.0,18.0,0.0,
S00011077,2024-01-25 19:33:00,I007,DRAFT BEER,V001,P13,E352,1,14.0,14.0,0.0,
S00011077,2024-01-25 19:33:00,I012,ENERGY DRINK,V001,P13,E352,1,7.5,7.5,0.0,
S00011077,2024-01-25 19:33:00,I009,COCKTAIL,V001,P13,E352,1,18.0,18.0,0.0,
S00011078,2024-02-08 18:05:00,I004,POPCORN,V003,P22,E098,2,14.0,14.0,0.0,
S00011078,2024-02-08 18:05:00,I007,DRAFT BEER,V003,P22,E098,1,14.0,12.0,2.0,PROMO_2_OFF
S00011078,2024-02-08 18:05:00,I011,NACHOS,V003,P22,E098,1,10.0,10.0,0.0,
S00011079,2024-02-08 18:12:00,I003,FRIES,V011,P14,E125,1,6.0,6.0,0.0,
S00011079,2024-02-08 18:12:00,I007,DRAFT BEER,V011,P14,E125,1,14.0,12.0,2.0,PROMO_2_OFF
S00011079,2024-02-08 18:12:00,I010,CHICKEN TENDERS,V011,P14,E125,1,13.5,13.5,0.0,
S00011080,2024-01-04 17:58:00,I005,SODA,V002,P33,E178,2,12.0,12.0,0.0,
S00011080,2024-01-04 17:58:00,I008,CANNED BEER,V002,P33,E178,1,12.0,12.0,0.0,
S00011080,2024-01-04 17:58:00,I006,WATER,V002,P33,E178,2,10.0,10.0,0.0,
S00011080,2024-01-04 17:58:00,I003,FRIES,V002,P33,E178,1,6.0,6.0,0.0,
S00011081,2024-01-30 20:59:00,I008,CANNED BEER,V011,P31,E313,1,12.0,12.0,0.0,
S00011082,2024-02-01 19:48:00,I010,CHICKEN TENDERS,V020,P37,E054,1,13.5,13.5,0.0,
S00011082,2024-02-01 19:48:00,I009,COCKTAIL,V020,P37,E054,2,36.0,36.0,0.0,
S00011082,2024-02-01 19:48:00,I008,CANNED BEER,V020,P37,E054,2,24.0,22.0,2.0,PROMO_2_OFF
S00011082,2024-02-01 19:48:00,I005,SODA,V020,P37,E054,1,6.0,6.0,0.0,
S00011083,2024-01-25 22:03:00,I009,COCKTAIL,V030,P42,E314,2,36.0,36.0,0.0,
S00011084,2024-01-23 18:55:00,I002,CHEESEBURGER,V020,P19,E206,1,12.5,12.5,0.0,
S00011084,2024-01-23 18:55:00,I001,HOT DOG,V020,P19,E206,1,8.5,8.5,0.0,
S00011085,2024-01-06 19:07:00,I012,ENERGY DRINK,V011,P02,E294,1,7.5,7.5,0.0,
S00011085,2024-01-06 19:07:00,I003,FRIES,V011,P02,E294,1,6.0,6.0,0.0,
S00011086,2024-02-08 17:23:00,I008,CANNED BEER,V030,P06,E078,1,12.0,12.0,0.0,
S00011086,2024-02-08 17:23:00,I001,HOT DOG,V030,P06,E078,2,17.0,15.0,2.0,PROMO_2_OFF
S00011087,2024-02-03 22:14:00,I011,NACHOS,V003,P12,E194,1,10.0,10.0,0.0,
S00011087,2024-02-03 22:14:00,I010,CHICKEN TENDERS,V003,P12,E194,1,13.5,13.5,0.0,
S00011087,2024-02-03 22:14:00,I006,WATER,V003,P12,E194,1,5.0,3.0,2.0,PROMO_2_OFF
S00011088,2024-01-20 18:50:00,I009,COCKTAIL,V020,P12,E367,2,36.0,36.0,0.0,
S00011089,2024-01-23 17:58:00,I011,NACHOS,V011,P34,E189,1,10.0,10.0,0.0,
S00011090,2024-01-18 22:25:00,I011,NACHOS,V010,P15,E139,2,20.0,20.0,0.0,
S00011090,2024-01-18 22:25:00,I008,CANNED BEER,V010,P15,E139,1,12.0,12.0,0.0,
S00011091,2024-02-17 19:49:00,I007,DRAFT BEER,V003,P30,E068,1,14.0,14.0,0.0,
S00011091,2024-02-17 19:49:00,I004,POPCORN,V003,P30,E068,1,7.0,7.0,0.0,
S00011091,2024-02-17 19:49:00,I005,SODA,V003,P30,E068,1,6.0,6.0,0.0,
S00011092,2024-01-30 17:20:00,I003,FRIES,V003,P21,E036,1,6.0,6.0,0.0,
S00011092,2024-01-30 17:20:00,I008,CANNED BEER,V003,P21,E036,1,12.0,12.0,0.0,
S00011092,2024-01-30 17:20:00,I004,POPCORN,V003,P21,E036,1,7.0,5.0,2.0,PROMO_2_OFF
S00011093,2024-02-10 20:29:00,I010,CHICKEN TENDERS,V011,P50,E218,1,13.5,13.5,0.0,
S00011093,2024-02-10 20:29:00,I008,CANNED BEER,V011,P50,E218,1,12.0,12.0,0.0,
S00011094,2024-01-11 21:54:00,I009,COCKTAIL,V002,P26,E257,2,36.0,34.0,2.0,PROMO_2_OFF
S00011094,2024-01-11 21:54:00,I004,POPCORN,V002,P26,E257,1,7.0,6.3,0.7,MEMBER_10PCT
S00011095,2024-01-13 21:42:00,I006,WATER,V003,P20,E006,1,5.0,5.0,0.0,
S00011096,2024-02-08 17:54:00,I007,DRAFT BEER,V011,P43,E377,1,14.0,12.0,2.0,PROMO_2_OFF
S00011097,2024-01-25 17:17:00,I012,ENERGY DRINK,V003,P02,E180,1,7.5,7.5,0.0,
S00011098,2024-02-15 22:46:00,I006,WATER,V010,P08,E369,1,5.0,5.0,0.0,
S00011098,2024-02-15 22:46:00,I011,NACHOS,V010,P08,E369,1,10.0,5.0,5.0,BOGO_50
S00011099,2024-02-06 20:15:00,I007,DRAFT BEER,V010,P15,E228,1,14.0,7.0,7.0,BOGO_50
S00011100,2024-01-20 19:32:00,I002,CHEESEBURGER,V002,P03,E296,1,12.5,12.5,0.0,
S00011100,2024-01-20 19:32:00,I009,COCKTAIL,V002,P03,E296,2,36.0,36.0,0.0,
S00011100,2024-01-20 19:32:00,I005,SODA,V002,P03,E296,1,6.0,6.0,0.0,
S00011101,2024-01-04 22:12:00,I012,ENERGY DRINK,V030,P46,E158,1,7.5,6.75,0.75,MEMBER_10PCT
S00011101,2024-01-04 22:12:00,I007,DRAFT BEER,V030,P46,E158,1,14.0,7.0,7.0,BOGO_50
S00011102,2024-01-11 18:39:00,I007,DRAFT BEER,V010,P27,E017,1,14.0,14.0,0.0,
